CC,vocabulary,length,difficulty,effort,time,mi_index,LOC,loops,comparisons,variables,string_literals,numeric_literals,math_operations,Maxnested_blocks,unique_words,false,none,true,and,as,assert,async,await,break,class,continue,def,del,elif,else,except,finally,for,from,global,if,import,in,is,lambda,nonlocal,not,or,pass,print,raise,return,try,while,with,yield,accuracy
8,22,32,3.235294117647059,461.68233228244964,25.64901846013609,83.66954193672959,18,0,0,8,4,10,2,1,10,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0
4,10,12,1.7142857142857142,68.33680652339717,3.796489251299843,93.33584123063861,12,1,2,5,0,1,1,2,16,1,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,9,12,1.75,66.56842503028857,3.6982458350160314,90.08986413586736,15,2,0,8,0,6,2,1,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,11,15,4.166666666666667,216.21447616483113,12.011915342490617,93.66971983798588,11,2,0,5,0,7,5,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
14,34,99,7.071428571428571,3561.5873790781843,197.86596550434356,69.42895391833636,26,6,0,13,0,33,23,3,16,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,15,23,3.75,336.9693138712347,18.720517437290816,82.58218916744991,13,1,1,4,0,15,2,2,7,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
3,10,12,2.6666666666666665,106.3016990363956,5.905649946466422,92.98670787250376,13,1,1,7,0,4,3,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0.0,0.0,0.0,100.0,12,1,0,4,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,17,21,4.9,420.59992636466,23.366662575814445,84.04767399581068,20,3,1,8,0,6,5,3,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,3,0,0,0,1,0,0,0,0,2,0,1,0,0,0
3,0,0,0.0,0.0,0.0,100.0,8,2,0,4,0,3,0,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,9,11,1.75,61.021056277764515,3.3900586820980285,85.72984455055445,13,1,0,5,0,10,2,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3,15,27,2.25,237.3436036832175,13.18575576017875,83.15553534025551,15,1,0,8,0,12,8,2,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,8,9,1.8,48.6,2.7,83.85641719859245,15,3,0,7,0,6,1,2,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1
7,16,21,2.3333333333333335,196.0,10.88888888888889,86.88019742437147,25,3,3,9,0,35,4,3,15,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,17,37,3.6923076923076925,558.410308158508,31.022794897694887,87.76932168506988,14,3,0,6,0,16,11,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,13,18,3.75,249.77968097452373,13.876648943029096,97.20145706921659,6,0,1,1,0,7,6,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,12,14,2.25,112.92631877271643,6.273684376262024,91.45229036731548,14,1,0,6,0,15,2,2,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,7,11,2.625,81.06237337441333,4.503465187467407,93.58337269576288,13,1,2,5,0,7,1,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,16,42,6.136363636363637,1030.909090909091,57.27272727272728,82.316224552788,18,3,1,5,0,19,11,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,1,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1
5,25,45,3.75,783.6507320244848,43.536151779138045,83.9043148571092,18,3,0,10,0,18,13,4,20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,27,33,3.0,470.7338627141834,26.151881261899078,63.34753692052327,46,3,1,14,22,12,1,4,35,1,0,1,2,0,0,0,0,0,1,0,5,0,0,0,0,0,3,0,0,7,0,8,0,0,0,6,0,0,0,0,6,0,0,0,0,1
4,13,21,3.111111111111111,241.762061585218,13.431225643623222,89.97948148387842,13,1,0,6,0,12,3,2,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,15,23,2.727272727272727,245.0685919063525,13.614921772575139,90.73886408019546,13,0,0,8,0,7,7,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,6,6,1.0,15.509775004326936,0.861654166907052,91.14493727268655,11,2,0,6,0,6,2,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,5,6,0.5,6.965784284662087,0.3869880158145604,93.79393896352953,17,0,0,9,0,11,2,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
6,15,18,3.0,210.97209216286,11.720671786825555,83.1343603435904,21,3,0,10,4,7,3,2,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0
